fdic_cert_number,failure_date,bank_name,city,state,acquiring_institution,event_type,distress_label
31519,1981-12-09,BOCA RATON FS&LA,BOCA RATON,,,assistance,1
28337,1981-12-09,MOHAWK S&LA,NEWARK,,,assistance,1
31138,1981-12-05,PALOS S&LA,PALOS HEIGHTS,,,assistance,1
16064,1981-12-04,CENTRAL SAVINGS BANK,NEW YORK,,,assistance,1
28675,1981-11-30,EMPIRE STATE FS&LA,WHITE PLAINS,,,assistance,1
30964,1981-11-30,GUARANTY FS&LA,BATON ROUGE,,,assistance,1
30387,1981-11-20,FIRST FS&LA OF PUERTO RICO,SANTURCE,,,assistance,1
31773,1981-11-20,"PAN AMERICAN, FS&LA",RIO PIEDRAS,,,assistance,1
28967,1981-11-19,FIRST FS&LA OF BROWARD COUNTY,FT. LAUDERDALE,,,assistance,1
16067,1981-11-04,GREENWICH SAVINGS BANK,NEW YORK,,,assistance,1
19379,1981-10-30,MIDTOWN NATIONAL BANK,PUEBLO,,,failure,1
22975,1981-10-23,HIGH LAKES COMMUNITY BANK,LA PINE,,,failure,1
30703,1981-10-07,RESERVE S&LA,ELMHURST,,,assistance,1
28604,1981-10-02,LAFAYETTE FS&LA,WARSON WOODS,,,assistance,1
20778,1981-09-25,SOUTHWESTERN BANK,TUCSON,,,failure,1
31506,1981-09-15,PERPETUAL S&LA,RAPID CITY,,,assistance,1
28678,1981-09-08,FIRST FS&LA OF ROCHESTER,ROCHESTER,,,failure,1
30496,1981-09-08,FRANKLIN SOCIETY FS&LA,NEW YORK,,,assistance,1
30603,1981-09-08,WASHINGTON FS&LA,MIAMI BEACH,,,assistance,1
28630,1981-09-08,WEST SIDE FS&LA,NEW YORK,,,assistance,1
30875,1981-08-09,COUNTY FS&LA,ROCKVILLE,,,assistance,1
31754,1981-07-10,FIRST FINANCIAL FS&LA,BELLAIRE,,,assistance,1
30272,1981-07-01,FIRST FS&LA OF NEW BERN,NEW BERN,,,assistance,1
31705,1981-06-21,COMMUNITY FS&LA,WASHINGTON,,,assistance,1
22640,1981-06-19,NORTHWEST COMMERCE BANK,NORTH BEND,,,failure,1
28190,1981-06-01,FINANCIAL SECURITY S&LA,ELK GROVE VILLAGE,,,assistance,1
29270,1981-05-31,NY & SUBURBAN FS&LA,NEW YORK,,,assistance,1
30480,1981-05-18,ECONOMY S&LA,CHICAGO,,,failure,1
31017,1981-05-09,ARCTIC FS&LA,FAIRBANKS,,,assistance,1
29525,1981-04-30,GUARDIAN FSB,NORTHPORT,,,assistance,1
16556,1981-03-17,PEOPLES BANKING COMPANY,BOSTON,,,failure,1
20688,1981-03-14,SOUTH SIDE BANK,CHICAGO,,,failure,1
18373,1981-03-14,THE DES PLAINES BANK,DES PLAINES,,,failure,1
31010,1981-02-09,FRANKLIN SA,CHICAGO,,,assistance,1
31721,1981-02-09,SECURITY OF STATESVILLE,STATESVILLE,,,assistance,1
28693,1981-01-18,HOME SA,MINNEAPOLIS,,,assistance,1
40,1980-12-31,EAST GADSDEN BANK,GADSDEN,,,failure,1
15559,1980-11-21,CITIZENS STATE BK OF GALENA,GALENA,,,failure,1
30901,1980-11-01,SIOUX CITY FS&LA,SIOUX CITY,,,assistance,1
29504,1980-10-14,FIRST OF NILES FS&LA,NILES,,,assistance,1
17762,1980-10-11,THE ROCHELLE BK & TR CO.,ROCHELLE,,,failure,1
19611,1980-09-12,"THE METRO BK OF HUNTINGTON, INC.",HUNTINGTON,,,failure,1
31312,1980-09-01,SECURITY S&LA,MARION,,,assistance,1
1368,1980-08-08,THE MISSION STATE BK & TR CO.,MISSION,,,failure,1
31014,1980-08-01,UNIVERSITY FS&LA,CORAL GABLES,,,assistance,1
31289,1980-07-01,MAYFLOWER FS&LA,PROVIDENCE,,,assistance,1
4939,1980-06-28,CITY & COUNTY BK OF CAMPBELL CTY,JELLICO,,,failure,1
30015,1980-06-04,FIRST CALUMET CITY SAVINGS,BERWYN,,,assistance,1
17615,1980-06-04,THE CITIZENS STATE BANK,VIOLA,,,failure,1
29607,1980-05-01,CARLSBAD S&LA,CARLSBAD,,,assistance,1
31221,1980-05-01,CONTINENTAL S&LA,GLOUCESTER CITY,,,assistance,1
29900,1980-05-01,TELEGRAPH S&LA,CHICAGO,,,assistance,1
719,1980-04-28,"FIRST PENNSYLVANIA BK, N.A.",PHILADELPHIA,,,assistance,1
30928,1980-03-01,WASHINGTON FS&LA,UNIVERSITY HEIGHTS,,,assistance,1
21751,1980-02-16,MOHAWK BK & TR CO.,GREENFIELD,,,failure,1
19177,1980-02-12,FIRST NATIONAL BK OF CARRINGTON,CARRINGTON,,,failure,1
31431,1980-02-01,FIRST S&LA,HONOLULU,,,assistance,1
21291,1980-01-11,BANK OF LAKE HELEN,LAKE HELEN,,,failure,1
20237,1979-10-12,AMERICAN NATIONAL BANK,HOUSTON,,,failure,1
21816,1979-10-12,LIVINGSTON STATE BANK,LIVINGSTON,,,failure,1
8249,1979-09-28,FIDELITY BANK,UTICA,,,failure,1
17377,1979-09-21,THE FARMERS STATE BANK,PROTECTION,,,failure,1
16403,1979-07-14,THE GUARANTY BANK & TRUST COMPANY,CHICAGO,,,failure,1
17710,1979-07-14,GATEWAY NATIONAL BANK,CHICAGO,,,failure,1
9195,1979-06-16,BANK OF ENVILLE,ENVILLE,,,failure,1
22102,1979-06-14,SOUTHERN NATIONAL BANK,BIRMINGHAM,,,failure,1
22110,1979-01-26,VILLAGE BANK,PUEBLO WEST,,,failure,1
16294,1979-01-05,TONEY BROTHERS BANK,DOERUN,,,failure,1
20315,1978-12-16,NORTH POINT STATE BANK,ARLINGTON,,,failure,1
19575,1978-09-05,BANCO DE AHORRO DE PUERTO RICO,SAN JUAN,,,failure,1
856,1978-07-21,WATKINS BANKING COMPANY,FAUNSDALE,,,failure,1
16875,1978-03-31,BANCO CREDITO Y DE AHORRO PONCENO,PONCE,,,failure,1
1726,1978-03-01,WILCOX COUNTY BANK,CAMDEN,,,failure,1
1733,1978-01-26,FIRST BANK OF MACON COUNTY,NOTASULGA,,,failure,1
3623,1978-01-19,THE DROVERS' NATIONAL BANK OF CHICAGO,CHICAGO,,,failure,1
16878,1977-09-02,BANCO ECONOMIAS,SAN GERMAN,,,assistance,1
13914,1977-08-26,DONAHUE SAVINGS BANK,DONAHUE,,,failure,1
21640,1977-07-29,REPUBLIC NATIONAL BANK OF LOUISIANA,NEW ORLEANS,,,failure,1
19871,1977-05-20,FIRST AUGUSTA BANK & TRUST COMPANY,AUGUSTA,,,failure,1
21218,1977-03-28,THE MONROE BANK AND TRUST COMPANY,MONROE,,,failure,1
415,1977-03-10,FIRST STATE BANK,FOSS,,,failure,1
19539,1976-12-03,INTERNATIONAL CITY BANK AND TRUST COMPANY,NEW ORLEANS,,,failure,1
,1976-11-19,FIRST STATE BANK & TRUST CO.,RIO GRANDE CITY,,,failure,1
9150,1976-10-19,CENTENNIAL BANK,PHILADELPHIA,,,failure,1
10070,1976-10-08,THE HAMILTON BANK AND TRUST COMPANY,ATLANTA,,,failure,1
638,1976-09-15,AMERICAN BANK & TRUST COMPANY,NEW YORK,,,failure,1
20120,1976-09-14,THE NEW BOSTON BANK AND TRUST COMPANY,BOSTON,,,failure,1
11548,1976-06-28,CITIZENS STATE BANK,CARRIZO SPRINGS,,,failure,1
8780,1976-06-25,MT. ZION DEPOSIT BANK,MT. ZION,,,failure,1
21021,1976-06-25,CORONADO NATIONAL BANK,DENVER,,,failure,1
20092,1976-06-14,FIRST STATE BANK OF HUDSON COUNTY,JERSEY CITY,,,failure,1
17902,1976-06-03,NORTHEAST BANK OF HOUSTON,HOUSTON,,,failure,1
18470,1976-05-21,FIRST STATE BANK OF NORTHERN CALIFORNIA,SAN LEANDRO,,,failure,1
,1976-03-15,FARMERS BANK OF THE STATE OF DELAWARE,WILMINGTON,,,assistance,1
20294,1976-02-25,SOUTH TEXAS BANK,HOUSTON,,,failure,1
4921,1976-02-16,THE HAMILTON NATIONAL BANK OF CHATTANOOGA,CHATTANOOGA,,,failure,1
20405,1976-01-12,BANK OF WOODMOOR,WOODMOOR,,,failure,1
18798,1976-01-10,THE BANK OF BLOOMFIELD,BLOOMFIELD,,,failure,1
17376,1975-12-27,THE FIRST STATE BANK OF JENNINGS,JENNINGS,,,failure,1
19637,1975-12-19,THE PEOPLES BANK,WILCOX,,,failure,1
20465,1975-10-24,THE PEOPLES BANK OF THE VIRGIN ISLANDS,CHARLOTTE AMALIE,,,failure,1
6203,1975-10-21,"AMERICAN CITY BANK & TRUST COMPANY, N.A.",MILWAUKEE,,,failure,1
20523,1975-10-16,ASTRO BANK,HOUSTON,,,failure,1
917,1975-07-12,STATE BANK OF CLEARING,CHICAGO,,,failure,1
13082,1975-07-01,BANK OF CHIDESTER,CHIDESTER,,,failure,1
11427,1975-06-18,BANK OF PICAYUNE,PICAYUNE,,,failure,1
15154,1975-05-30,ALGOMA BANK,ALGOMA,,,failure,1
19596,1975-05-09,CHICOPEE BANK & TRUST COMPANY,CHICOPEE,,,failure,1
19377,1975-03-24,FRANKLIN BANK,HOUSTON,,,failure,1
20478,1975-02-19,NORTHERN OHIO BANK,CLEVELAND,,,failure,1
19834,1975-01-03,SWOPE PARKWAY NATIONAL BANK,KANSAS CITY,,,failure,1
14250,1974-10-09,CROMWELL STATE SAVINGS BANK,CROMWELL,,,failure,1
7060,1974-10-08,FRANKLIN NATIONAL BANK,NEW YORK,,,failure,1
17918,1974-09-27,TRI-CITY BANK,WARREN,,,failure,1
11543,1974-09-20,AMERICAN BANK & TRUST,ORANGEBURG,,,failure,1
3506,1973-10-18,UNITED STATES NATIONAL BANK,SAN DIEGO,,,failure,1
10498,1973-10-05,FIRST NATIONAL BANK OF ELDORA,ELDORA,,,failure,1
11170,1973-07-16,THE FIRST STATE BANK,VERNON,,,failure,1
16214,1973-05-07,ELM CREEK STATE BANK,ELM CREEK,,,failure,1
20550,1973-03-26,SKYLINE NATIONAL BANK,DENVER,,,failure,1
18535,1973-01-19,DELTA SECURITY BANK AND TRUST COMPANY,FERRIDAY,,,failure,1
18365,1972-05-27,SURETY BANK AND TRUST COMPANY,WAKEFIELD,,,failure,1
,1972-01-18,BANK OF THE COMMONWEALTH,DETROIT,,,assistance,1
,1971-12-30,FIRST COMMUNITY STATE BANK OF SAVANNAH,SAVANNAH,,,failure,1
3007,1971-11-30,THE FIRST NATIONAL BANK OF CRIPPLE CREEK,CRIPPLE CREEK,,,failure,1
,1971-07-27,UNITY BANK & TRUST COMPANY,BOSTON (ROXBURY),,,assistance,1
8332,1971-04-05,BANK OF SALEM,SALEM,,,failure,1
10472,1971-02-17,FARMERS STATE BANK OF CARLOCK,CARLOCK,,,failure,1
18316,1971-02-16,BIRMINGHAM-BLOOMFIELD BANK,BIRMINGHAM,,,failure,1
18254,1971-01-25,SHARPSTOWN STATE BANK,HOUSTON,,,failure,1
1876,1970-10-08,BEREA BANK AND TRUST COMPANY,BEREA,,,failure,1
19791,1970-09-03,CITY BANK OF PHILADELPHIA,PHILADELPHIA,,,failure,1
12227,1970-08-24,FIRST STATE BANK OF BONNE TERRE,BONNE TERRE,,,failure,1
19276,1970-08-07,EATONTOWN NATIONAL BANK,EATONTOWN,,,failure,1
13164,1970-06-25,FARMERS BANK OF PETERSBURG,PETERSBURG,,,failure,1
14987,1970-04-18,THE PEOPLES STATE SAVINGS BANK,AUBURN,,,failure,1
14571,1970-02-22,STATE BANK OF PRAIRIE CITY,PRAIRIE CITY,,,failure,1
,1969-10-10,THE FIRST NATIONAL BANK OF COALVILLE,COALVILLE,,,failure,1
,1969-09-05,THE FIRST STATE BANK,ARANSAS PASS,,,failure,1
,1969-08-22,THE BIG LAKE STATE BANK,BIG LAKE,,,failure,1
,1969-08-20,FIRST NATIONAL BANK OF URSA,URSA,,,failure,1
,1969-05-28,THE STATE NATIONAL BANK,LOVELADY,,,failure,1
,1969-05-12,THE FIRST STATE BANK,DODSON,,,failure,1
,1969-05-06,THE MORRICE STATE BANK,MORRICE,,,failure,1
,1969-04-12,CITIZENS STATE BANK,ALVARADO,,,failure,1
,1969-02-06,THE ROCKY MOUNTAIN BANK,LAKEWOOD,,,failure,1
,1968-09-25,BANK OF COMMERCE,TONKAWA,,,failure,1
,1968-05-27,CENTRAL NATIONAL BANK OF JACKSONVILLE,JACKSONVILLE,,,failure,1
,1968-02-13,LORENZO STATE BANK,LORENZO,,,failure,1
,1967-07-07,THE CEDAR VALE NATIONAL BANK,CEDAR VALE,,,failure,1
,1967-06-23,SACUL STATE BANK,SACUL,,,failure,1
,1967-02-17,SOUTHERN BANK OF ST. PETERSBURG,ST. PETERSBURG,,,failure,1
,1967-01-31,BANK OF PINE APPLE,PINE APPLE,,,failure,1
,1966-10-17,FIRST STATE BANK OF TUSCOLA,TUSCOLA,,,failure,1
,1966-10-12,PUBLIC BANK,DETROIT,,,failure,1
,1966-04-07,BANK OF GRAY SUMMIT,GRAY SUMMIT,,,failure,1
,1966-03-17,SAGUACHE COUNTY NATIONAL BANK,SAGUACHE,,,failure,1
,1966-01-31,BLANKET STATE BANK,BLANKET,,,failure,1
,1966-01-24,CITIZENS BANK,POTTSVILLE,,,failure,1
,1966-01-12,FIVE POINTS NATIONAL BANK,MIAMI,,,failure,1
,1965-04-05,FIRST STATE BANK,COVINGTON,,,failure,1
,1965-02-25,MALONE STATE BANK,MALONE,,,failure,1
,1965-02-05,WINONA STATE BANK,WINONA,,,failure,1
,1965-01-22,THE BRIGHTON NATIONAL BANK,BRIGHTON,,,failure,1
,1965-01-22,SAN FRANCISCO NATIONAL BANK,SAN FRANCISCO,,,failure,1
,1964-10-29,"NEBRASKA ST BANK OF VALENTINE, NEBRASKA",VALENTINE,,,failure,1
,1964-09-04,CROWN SAVINGS BANK,NEWPORT NEWS,,,failure,1
,1964-07-31,FRONTIER BANK,COVELO,,,failure,1
,1964-07-20,BELLEVIEW VALLEY BANK,BELLEVIEW,,,failure,1
,1964-07-04,FIRST STATE BANK,DELL CITY,,,failure,1
,1964-03-17,THE STATE SAVINGS BANK OF MINDEN CITY,MINDEN CITY,,,failure,1
,1964-03-10,THE FIRST NATIONAL BANK OF MARLIN,MARLIN,,,failure,1
,1963-08-23,CHATHAM BANK OF CHICAGO,CHICAGO,,,failure,1
,1963-05-24,THE FIRST BANK OF WESTMONT,WESTMONT,,,failure,1
,1962-02-19,THE FIRST NATIONAL BANK OF EXETER,EXETER,,,failure,1
,1961-12-30,FIRST STATE BANK,PREMONT,,,failure,1
,1961-12-19,THE FIRST NATIONAL BANK OF MAUD,MAUD,,,failure,1
,1961-09-07,BANK OF OCHLOCHNEE,OCHLOCHNEE,,,failure,1
,1961-08-11,BANK OF EARLSBORO,EARLSBORO,,,failure,1
,1961-01-16,THE SHELDON NATIONAL BANK,SHELDON,,,failure,1
,1960-07-29,THE CAPITOL HILL STATE BANK,OKLAHOMA CITY,,,failure,1
,1959-12-03,FIRST STATE BANK,TENAHA,,,failure,1
,1959-06-09,LIBERAL STATE BANK,LIBERAL,,,failure,1
,1959-05-13,THE BARTLETT STATE BANK,BARTLETT,,,failure,1
,1958-07-17,THE MANUFACTURERS' BANK OF EDGEWATER,EDGEWATER,,,failure,1
,1958-05-26,THE RUSHVILLE BANKING COMPANY,RUSHVILLE,,,failure,1
,1958-05-05,PEOPLES STATE BANK,RICHLAND SPRINGS,,,failure,1
,1958-03-17,THE FIRST NATIONAL BANK OF HALFWAY,HALFWAY,,,failure,1
,1957-04-10,FIRST STATE BANK OF YORKTOWN,YORKTOWN,,,failure,1
,1956-12-04,THE HOME NATIONAL OF ELLENVILLE,ELLENVILLE,,,failure,1
,1956-10-15,RIVER OAKS STATE BANK,FORTH WORTH,,,failure,1
,1955-10-03,FRONTIER TRUST COMPANY,FORT FAIRFIELD,,,failure,1
,1955-07-25,JOSHUA MONUMENT NAT BANK-TWENTYNINE PALMS,TWENTYNINE PALMS,,,failure,1
,1955-04-30,RATHDRUM STATE BANK,RATHDRUM,,,failure,1
,1955-04-30,BANK OF NORTH IDAHO,PRIEST RIVER,,,failure,1
,1955-01-27,FIRST NATIONAL BANK OF LEWISVILLE,LEWISVILLE,,,failure,1
,1954-10-01,BANK OF WHITESVILLE,WHITESVILLE,,,failure,1
,1954-08-09,BANK OF ILA,ILA,,,failure,1
,1953-05-26,FIRST STATE BANK OF ELMWOOD PARK,ELMWOOD PARK,,,failure,1
,1953-02-13,MAYFIELD STATE BANK,MAYFIELD,,,failure,1
,1952-09-02,BANK OF DIERKS,DIERKS,,,failure,1
,1952-05-05,CAMDEN STATE BANK,CAMDEN,,,failure,1
,1952-01-21,THOMASVILLE BANK AND TRUST CO.,THOMASVILLE,,,failure,1
,1951-08-25,THE PARNASSUS NATIONAL BANK,NEW KENSINGTON,,,failure,1
,1951-01-22,BRAZEAU BANK,BRAZEAU,,,failure,1
,1950-10-09,FIRST NATIONAL BANK IN CECIL,CECIL,,,failure,1
,1950-08-14,THE FARMERS FIRST NATIONAL BANK OF MINOOKA,MINOOKA,,,failure,1
,1950-07-24,THE BANK OF AURORA,AURORA,,,failure,1
,1950-04-03,THE WESTPHALIA STATE BANK,WESTPHALIA,,,failure,1
,1949-10-08,FARMERS & MERCHANTS STATE BANK,SPENCERVILLE,,,failure,1
,1949-06-11,THE CITIZENS BANKING COMPANY,WESTON,,,failure,1
,1949-04-30,STOCKMENS BANK OF MARTINSDALE,MARTINSDALE,,,failure,1
,1949-02-19,THE FIRST NATIONAL BANK OF DYER,DYER,,,failure,1
,1948-12-18,THE FIRST STATE BANK,FRANKLIN,,,failure,1
,1948-11-20,THE AMERICAN NATIONAL BANK OF PRYOR CREEK,PRYOR,,,failure,1
,1948-07-24,COLUMBUS TRUST COMPANY,NEWARK,,,failure,1
,1947-12-06,LYONS STATE BANK,LYONS,,,failure,1
,1947-11-29,PEOPLES BANK OF DONALDS,DONALDS,,,failure,1
,1947-07-12,THE CENTRAL CITY NATIONAL BANK,CENTRAL CITY,,,failure,1
,1947-01-25,THE FIRST NATIONAL BANK OF LEMONT,LEMONT,,,failure,1
,1947-01-11,THE FIRST NATIONAL BANK OF EVANSTON,EVANSTON,,,failure,1
,1946-09-14,"AUGUSTA COUNTY BANK, INC.",CHURCHVILLE,,,failure,1
,1945-01-13,THE FARMERS & MERCHANTS STATE BANK,FREDERICKSBURG,,,failure,1
,1944-05-27,THE FIRST NATIONAL BANK OF SUSQUEHANNA,SUSQUEHANNA,,,failure,1
,1944-05-12,THE BROWNVILLE STATE BANK,BROWNSVILLE,,,failure,1
,1943-12-10,FIRST NATIONAL BK & TR CO. OF EASTON,EASTON,,,failure,1
,1943-09-25,THE JEFFERSON COUNTY NAT BK -WATERTOWN,WATERTOWN,,,failure,1
,1943-04-02,FARMERS STATE BANK OF CULLOM,CULLOM,,,failure,1
,1943-03-18,BANK OF BLACK MOUNTAIN,BLACK MOUTAIN,,,failure,1
,1943-03-17,THE POULTNEY NATIONAL BANK,POULTNEY,,,failure,1
,1942-11-28,GUARANTEE TR & SAFE DEP. CO.-MT.CARMEL,MT. CARMEL,,,failure,1
,1942-11-18,THE CITIZENS BANK OF LIBERTY,LIBERTY,,,failure,1
,1942-10-17,THE FARMERS NATIONAL BANK OF SELINSGROVE,SELINSGROVE,,,failure,1
,1942-10-02,FARMERS BANK,LONE ROCK,,,failure,1
,1942-09-12,MERCHANTS BANKING TRUST COMPANY,MAHANOY,,,failure,1
,1942-08-29,THE HARNEY COUNTY NATIONAL BANK OF BURNS,BURNS,,,failure,1
,1942-08-01,THE FIRST NATIONAL BANK OF LEHIGHTON,LEHIGHTON,,,failure,1
,1942-08-01,CITIZENS NAT BK & TR CO. OF LEHIGHTON,LEHIGHTON,,,failure,1
,1942-07-06,FARMER'S AND MERCHANT'S BANK,COCHRANE,,,failure,1
,1942-06-20,THE FIRST NAT BK & TR CO. OF DALLASTOWN,DALLASTOWN,,,failure,1
,1942-04-25,THE EMMAUS NATIONAL BANK,EMMAUS,,,failure,1
,1942-03-31,BANK OF MALONE,MALONE,,,failure,1
,1942-03-28,FLORAL PARK BANK  AND TRUST COMPANY,FLORAL PARK,,,failure,1
,1942-03-14,THE FIRST NATIONAL BANK OF WEATHERLY,WEATHERLY,,,failure,1
,1942-03-07,THE CITIZENS NATIONAL BANK OF FREEPORT,FREEPORT,,,failure,1
,1942-02-28,THE HADDONFIELD NATIONAL BANK,HADDONFIELD,,,failure,1
,1942-02-06,BANK OF DRAPER,DRAPER,,,failure,1
,1942-01-31,THE LOUISA NATIONAL BANK,LOUISA,,,failure,1
,1942-01-21,PALISADE STATE BANK,PALISADE,,,failure,1
,1942-01-17,PROVIDENCE BANK,SCRANTON,,,failure,1
,1941-12-22,THE FRANKLIN TRUST CO.,FRANKLIN,,,failure,1
,1941-12-22,THE LAMBERTON NATIONAL BANK OF FRANKLIN,FRANKLIN,,,failure,1
,1941-12-13,THE ST. CHARLES STATE BANK,ST. CHARLES,,,failure,1
,1941-12-11,BANCO DI NAPOLI TRUST CO. OF NEW YORK,NEW YORK,,,failure,1
,1941-11-29,THE FIRST NATIONAL BANK OF DODGEVILLE,DODGEVILLE,,,failure,1
,1941-11-01,THE FIRST NATIONAL BANK OF FORESTVILLE,FORESTVILLE,,,failure,1
,1941-09-29,"BANK OF AU SABLE FORKS, N.Y.",AU SABLE FORKS,,,failure,1
,1941-06-23,THE EXCHANGE STATE BANK,PARSONS,,,failure,1
,1941-04-26,THE FIRST NAT BK & TR CO. OF PORT CHESTER,PORT CHESTER,,,failure,1
,1941-04-26,MUTUAL TRUST CO. OF WESTCHESTER COUNTY,PORT CHESTER,,,failure,1
,1941-04-12,THE KESWICK NATIONAL BANK OF GLENSIDE,GLENSIDE,,,failure,1
,1941-03-08,BANK OF BALDWYN,BALDWYN,,,failure,1
,1941-01-29,FIRST STATE BANK & TRUST CO. OF INDIANOLA,INDIANOLA,,,failure,1
,1941-01-17,THE FIRST NATIONAL BANK OF ANADARKO,ANADARKO,,,failure,1
,1941-01-11,BANK OF JAMESTOWN,JAMESTOWN,,,failure,1
,1940-12-04,THE AMERICAN NAT BK OF SANTA MONICA,SANTA MONICA,,,failure,1
,1940-11-23,THE STATE EXCHANGE BANK,HOLLEY,,,failure,1
,1940-11-19,THE FIRST NATIONAL BANK OF BURLINGAME,BURLINGAME,,,failure,1
,1940-10-25,BANK OF EAGLE,EAGLE,,,failure,1
,1940-10-04,SAVINGS BANK OF NANTICOKE,NANTICOKE,,,failure,1
,1940-09-18,THE BANK OF LESLIE,LESLIE,,,failure,1
,1940-09-14,FIRST CITIZENS BANK & TRUST CO. OF UTICA,UTICA,,,failure,1
,1940-08-24,MT. UNION STATE BANK,MT. UNION,,,failure,1
,1940-08-03,BADGER STATE BANK,BADGER,,,failure,1
,1940-07-27,BANK OF WILLIAMSVILLE,WILLIAMSVILLE,,,failure,1
,1940-07-20,MOUNT PLEASANT BANK & TRUST CO.,PLEASANTVILLE,,,failure,1
,1940-07-20,THE CLAXTON STATE BANK,CLAXTON,,,failure,1
,1940-07-13,CHASEBURG STATE BANK,CHASEBURG,,,failure,1
,1940-07-02,KANE TRUST AND SAVINGS BANK,KANE,,,failure,1
,1940-06-25,WAUSHARA COUNTY BANK,PLAINFIELD,,,failure,1
,1940-06-22,THE LUCERNE STATE BANK,LUCERNE,,,failure,1
,1940-06-22,FIRST STATE BANK OF SCOTCH PLAINS,SCOTCH PLAINS,,,failure,1
,1940-06-22,THE WESTFIELD TRUST COMPANY,WESTFIELD,,,failure,1
,1940-06-13,FIRST STATE BANK OF STONEWALL,STONEWALL,,,failure,1
,1940-06-08,THE SOUTHAMPTON BANK,SOUTHAMPTON,,,failure,1
,1940-05-09,MACKEY STATE BANK,MACKEY,,,failure,1
,1940-04-27,THE FIRST NATIONAL BANK OF BALLY,BALLY,,,failure,1
,1940-04-20,THE FIRST NATIONAL BANK OF HARRISON,HARRISON,,,failure,1
,1940-04-20,THE RYE NATIONAL BANK,RYE,,,failure,1
,1940-04-19,BANK OF MORELAND,MORELAND,,,failure,1
,1940-04-18,ASHLEY STATE BANK,ASHLEY,,,failure,1
,1940-04-18,FIRST STATE BANK,WISHEK,,,failure,1
,1940-04-17,BANK OF REEDER,REEDER,,,failure,1
,1940-04-06,BALDWINSVILLE STATE BANK,BALDWINSVILLE,,,failure,1
,1940-04-06,FIRST TRUST & DEPOSIT COMPANY,SYRACUSE,,,failure,1
,1940-04-04,BLAIRSVILLE SAVINGS AND TRUST COMPANY,BLAIRSVILLE,,,failure,1
,1940-03-26,THE FIRST NATIONAL BANK OF WENATCHEE,WENATCHEE,,,failure,1
,1940-03-23,FARMERS BANK,DRY RIDGE,,,failure,1
,1940-03-16,THE SWEDESBORO NATIONAL BANK,SWEDESBORO,,,failure,1
,1940-03-13,EUGENE STATE BANK,EUGENE,,,failure,1
,1940-03-09,HARTFORD SAVINGS BANK AND TRUST COMPANY,WHITE RIVER JUNCTION,,,failure,1
,1940-02-24,BANK OF BROCTON,BROCTON,,,failure,1
,1940-02-24,THE NATIONAL BANK OF WESTFIELD,WESTFIELD,,,failure,1
,1940-02-03,WOODCLIFF TRUST COMPANY,NORTH BERGEN,,,failure,1
,1940-02-01,BANKERS TRUST COMPANY,ATLANTIC CITY,,,failure,1
,1940-01-13,INTEGRITY TRUST COMPANY,PHILADELPHIA,,,failure,1
,1940-01-12,THE CITIZENS STATE BANK OF NIANGUA,NIANGUA,,,failure,1
,1940-01-04,GUARANTY BOND STATE BANK,NORTH ZULCH,,,failure,1
,1939-12-27,THE TUCKERTON BANK,TUCKERTON,,,failure,1
,1939-12-11,MAYNARDVILLE STATE BANK,MAYNARDVILLE,,,failure,1
,1939-12-06,THE STATE BANK OF LIEBENTHAL,LIEBENTHAL,,,failure,1
,1939-12-04,THE YONKERS NATIONAL BANK & TRUST CO.,YONKERS,,,failure,1
,1939-11-25,THE FARMERS STATE BANK,CUBA,,,failure,1
,1939-11-25,COMMERCIAL BANK OF LIBERTY,LIBERTY,,,failure,1
,1939-10-07,THE EGG HARBOR COMMERCIAL BANK,EGG HARBOR CITY,,,failure,1
,1939-10-03,SECURITY STATE BANK,LAWRENCE,,,failure,1
,1939-09-15,THE FARMERS STATE BANK,CATO,,,failure,1
,1939-09-01,PROVIDENCE CITIZENS BANK,PROVIDENCE,,,failure,1
,1939-08-30,RARDIN STATE BANK,RARDIN,,,failure,1
,1939-08-28,FIRST STATE BANK OF O'FALLON,O'FALLON,,,failure,1
,1939-06-30,PLEASANTVILLE TRUST COMPANY,PLEASANTVILLE,,,failure,1
,1939-06-30,WEST HUDSON COUNTY TRUST COMPANY,HARRISON,,,failure,1
,1939-06-30,KEARNY NATIONAL BANK,KEARNY,,,failure,1
,1939-06-24,THE PLANTSVILLE NATIONAL BANK,PLANTSVILLE,,,failure,1
,1939-06-17,THE HAMILTON TRUST COMPANY OF PATERSON,PATERSON,,,failure,1
,1939-06-15,GLENDIVE STATE BANK,GLENDIVE,,,failure,1
,1939-06-03,GLOUCESTER CITY TRUST COMPANY,GLOUCESTER CITY,,,failure,1
,1939-06-03,COMMONWEALTH TRUST COMPANY,UNION CITY,,,failure,1
,1939-06-03,MERCHANTS TRUST COMPANY,UNION CITY,,,failure,1
,1939-05-29,BANK OF HARTLAND,HARTLAND,,,failure,1
,1939-05-18,THE PARKSLEY NATIONAL BANK,PARKSLEY,,,failure,1
,1939-05-02,TATUM STATE BANK,TATUM,,,failure,1
,1939-04-29,COLUMBIA TRUST COMPANY OF NEW JERSEY,HOBOKEN,,,failure,1
,1939-04-29,BANK OF EDEN,EDEN,,,failure,1
,1939-04-29,HUDSON TRUST COMPANY,UNION CITY,,,failure,1
,1939-04-28,RIPLEY SAVINGS BANK & TRUST COMPANY,RIPLEY,,,failure,1
