fdic_cert_number,rssd_id,bank_name,city,state,active_status,total_assets,charter_type,established_date,last_updated
24365,,"TEXAS AMERICAN BANK/PLANO, NA",PLANO,,False,,,,2026-07-10
24382,,"HAMILTON BANK, NATIONAL ASSOCIATION",MIAMI,,False,,,,2026-07-10
24387,1015560,"Industrial and Commercial Bank of China USA, National Association",New York,NY,True,2864973,24440,1983-02-14,2026-07-10
24388,,LAGO VISTA NATIONAL BANK,LAGO VISTA,,False,,,,2026-07-10
24390,,CENTRAL NATIONAL BANK,DALLAS,,False,,,,2026-07-10
24393,,TYLER NATIONAL BANK,TYLER,,False,,,,2026-07-10
24395,,THE BANK OF NORTHERN CALIFORNIA,SAN JOSE,,False,,,,2026-07-10
24400,,PEOPLES STATE BANK OF MEEKER,MEEKER,,False,,,,2026-07-10
24410,,BANK OF ODESSA,ODESSA,,False,,,,2026-07-10
24423,,THE FIRST NATIONAL BANK OF SKIATOOK,SKIATOOK,,False,,,,2026-07-10
24449,,LAKE NATIONAL BANK,LAKE OZARK,,False,,,,2026-07-10
24452,,"MID CITY BANK, N.A.",BREA,,False,,,,2026-07-10
24467,,"FIRST COMMERCIAL BANK OF TEXAS,",HOUSTON,,False,,,,2026-07-10
24487,,LAKE AUSTIN NATIONAL BANK,AUSTIN,,False,,,,2026-07-10
24492,,"ALLIANCE BANK, N.A.",OKLAHOMA CITY,,False,,,,2026-07-10
24496,,HULEN NATIONAL BANK,FORT WORTH,,False,,,,2026-07-10
24502,,BANK FIVE FOR SAVINGS,ARLINGTON,,False,,,,2026-07-10
24516,538802,Interaudi Bank,New York,NY,True,2661080,0,1983-06-14,2026-07-10
24537,,OAKWOOD NATIONAL BANK,ENID,,False,,,,2026-07-10
24540,113601,Bank of New England,Salem,NH,True,1848366,0,1983-06-24,2026-07-10
24542,,LAKE COUNTRY NATIONAL BANK,BURNET,,False,,,,2026-07-10
24559,,NATIONAL BANK OF TEXAS,HOUSTON,,False,,,,2026-07-10
24560,,"WESTERN BANK-NORTH WILCREST, N.A",HOUSTON,,False,,,,2026-07-10
24562,,METROPOLITAN NATIONAL BANK,SAN ANTONIO,,False,,,,2026-07-10
24563,528960,Texas Community Bank,Laredo,TX,True,2240710,0,1983-06-20,2026-07-10
24564,,OLYMPIC NATIONAL BANK,LOS ANGELES,,False,,,,2026-07-10
24565,,"MISSION VALLEY BANK, NATIONAL ASSOC",SAN CLEMENTE,,False,,,,2026-07-10
24568,,ALVARADO BANK,RICHMOND,,False,,,,2026-07-10
24569,,NORTH AMERICAN NATIONAL BANK,LITTLETON,,False,,,,2026-07-10
24573,,"TOWER BANK, N.A.",HIALEAH GARDENS,,False,,,,2026-07-10
24588,,MANILABANK,LOS ANGELES,,False,,,,2026-07-10
24595,,FIRST EASTERN BANK & TRUST COMPANY,NEW ORLEANS,,False,,,,2026-07-10
24601,,PROGRESSIVE NATIONAL BANK OF RAYNE,RAYNE,,False,,,,2026-07-10
24607,,"FIRST CITY, TEXAS - WESTWOOD",HOUSTON,,False,,,,2026-07-10
24614,,TEXAS BANK OF PLANO,PLANO,,False,,,,2026-07-10
24623,,ORANGE STATE BANK,MIAMI,,False,,,,2026-07-10
24630,,PRESTON NORTH NATIONAL BANK,DALLAS,,False,,,,2026-07-10
24633,,PLACER BANK OF COMMERCE,ROSEVILLE,,False,,,,2026-07-10
24638,,LANDMARK NATIONAL BANK,DENVER,,False,,,,2026-07-10
24645,,SADDLEBACK NATIONAL BANK,LAGUNA HILLS,,False,,,,2026-07-10
24652,,WILLOW BEND NATIONAL BANK,PLANO,,False,,,,2026-07-10
24653,,"WILSHIRE CENTER BANK,",LOS ANGELES,,False,,,,2026-07-10
24654,,WESTERN UNITED NATIONAL BANK,LOS ANGELES,,False,,,,2026-07-10
24657,,GREATER TEXAS BANK LEANDER,LEANDER,,False,,,,2026-07-10
24660,,DOUGLASS NATIONAL BANK,KANSAS CITY,,False,,,,2026-07-10
24664,,"RESOURCE BANK, N.A.",HOUSTON,,False,,,,2026-07-10
24666,,"SIGNATURE BANK, NATIONAL ASSOCIATION",DALLAS,,False,,,,2026-07-10
24676,,"FIRST WESTERN BANK, N.A.",SAN DIEGO,,False,,,,2026-07-10
24683,,BANK M,MIAMI,,False,,,,2026-07-10
24703,,"BANCFIRST-AUSTIN, N.A.",AUSTIN,,False,,,,2026-07-10
24704,,WESTERN NATIONAL BANK OF LOUISIANA,KAPLAN,,False,,,,2026-07-10
24705,,"COMMUNITY BANK, NATIONAL ASSOCIATION",DECKER PRAIRIE,,False,,,,2026-07-10
24709,,SUNBELT NATIONAL BANK,DALLAS,,False,,,,2026-07-10
24723,,"FIRST CITY, TEXAS - SAN ANTONIO",SAN ANTONIO,,False,,,,2026-07-10
24724,,TEXAS NATIONAL BANK,EL PASO,,False,,,,2026-07-10
24727,,INDEPENDENT NATIONAL BANK,COVINA,,False,,,,2026-07-10
24735,,SILICON VALLEY BANK,SANTA CLARA,CA,False,209026000,,,2026-07-10
24741,,BENNETT NATIONAL BANK,BENNETT,,False,,,,2026-07-10
24752,,THE RED RIVER BANK,RED RIVER,,False,,,,2026-07-10
24754,,GUARDIAN BANK,LOS ANGELES,,False,,,,2026-07-10
24757,,FIDELITY NATIONAL BANK,HOUSTON,,False,,,,2026-07-10
24759,,"FIRST CITY, TEXAS - NORTHWEST HILLS",AUSTIN,,False,,,,2026-07-10
24761,,"PARK WEST BANK, N.A.",FARMERS BRANCH,,False,,,,2026-07-10
24762,,TRINITY NATIONAL BANK,SAN ANTONIO,,False,,,,2026-07-10
24765,,"CY-FAIR BANK, N.A.",HARRIS COUNTY,,False,,,,2026-07-10
24782,,"FIRST REPUBLICBANK-MIDLAND, N.A.",MIDLAND,,False,,,,2026-07-10
24789,,NEW CITY BANK,ORANGE,,False,,,,2026-07-10
24791,,"THE SOUTHWESTERN BANK, N.A.",HOUSTON,,False,,,,2026-07-10
24793,,INDEPENDENCE BANK,PLANO,,False,,,,2026-07-10
24811,,BOSTON PRIVATE BANK&TRUST CO,BOSTON,MA,,10242730,,,2026-07-10
24822,,EXPRESSWAY BANK,OKLAHOMA CITY,,False,,,,2026-07-10
24823,867632,International Finance Bank,Miami,FL,True,1565756,0,1983-11-30,2026-07-10
24831,,FIRST MARINE BANK OF FLORIDA,PALM CITY,,False,,,,2026-07-10
24836,,"FIRST HOUSTON BANK, N.A.",HOUSTON,,False,,,,2026-07-10
24846,,WESTHEIMER NATIONAL BANK,HOUSTON,,False,,,,2026-07-10
24855,,TEXANA NATIONAL BANK OF COLLEGE,COLLEGE STATION,,False,,,,2026-07-10
24863,,FIRST EXCHANGE BANK OF CAPE GIRARDEAU,CAPE GIRARDEAU,,False,,,,2026-07-10
24864,,BANK OF EAST TEXAS,TYLER,,False,,,,2026-07-10
24885,,"NORTHWEST COMMERCIAL BANK, N.A.",HOUSTON,,False,,,,2026-07-10
24889,,NATIONAL BANK OF ARIZONA,SCOTTSDALE,,False,,,,2026-07-10
24896,,"MEMORIAL BANK, NATIONAL ASSOCIATION",HOUSTON,,False,,,,2026-07-10
24897,293053,Community National Bank,Midland,TX,True,2578510,18054,1984-01-03,2026-07-10
24901,,MIDLOTHIAN NATIONAL BANK,MIDLOTHIAN,,False,,,,2026-07-10
24915,,SECURITY NATIONAL BANK OF ELGIN,ELGIN,,False,,,,2026-07-10
24917,,BANK OF AURORA,AURORA,,False,,,,2026-07-10
24919,590220,Uwharrie Bank,Albemarle,NC,True,1247557,0,1984-01-26,2026-07-10
24920,384018,Woori America Bank,New York,NY,True,4041585,0,1984-01-27,2026-07-10
24921,,STATE BANK OF COMMERCE,SLIDELL,,False,,,,2026-07-10
24937,,"FIDELITY BANK, NATIONAL ASSOCIATION",SAN ANTONIO,,False,,,,2026-07-10
24941,,ACADIANA NATIONAL BANK,LAFAYETTE,,False,,,,2026-07-10
24957,,FIRST LOWNDES BANK,FORT DEPOSIT,,False,,,,2026-07-10
24959,,ORLEANS BANK AND TRUST COMPANY,NEW ORLEANS,,False,,,,2026-07-10
24963,,PROSPERITY BANK,SAINT AUGUSTINE,FL,,1016701,,,2026-07-10
24965,,LOUISIANA COMMERCIAL BANK,MADISONVILLE,,False,,,,2026-07-10
24977,,CAPITAL NATIONAL BANK,FORT WORTH,,False,,,,2026-07-10
24978,,FIRST NATIONAL BANK OF DEL CITY,DEL CITY,,False,,,,2026-07-10
24982,,PEOPLES NATIONAL BANK,CALDWELL,,False,,,,2026-07-10
24990,,FIRST STATE BANK OF ATMORE,ATMORE,,False,,,,2026-07-10
24998,601050,Commerce Bank,Kansas City,MO,True,35540239,0,1984-02-21,2026-07-10
24999,,LINCOLN NATIONAL BANK,ARLINGTON,,False,,,,2026-07-10
25000,,HERITAGE NATIONAL BANK,AUSTIN,,False,,,,2026-07-10
25017,,WEST HOUSTON NATIONAL BANK,HOUSTON,,False,,,,2026-07-10
25047,,AMERICAN NATIONAL BANK OF EASTRIDGE,CASPER,,False,,,,2026-07-10
25052,,CHANCERY NATIONAL BANK,DENVER,,False,,,,2026-07-10
25053,,AMERICAN NATIONAL BANK OF GRAND JUNCTION,GRAND JUNCTION,,False,,,,2026-07-10
25055,,AMERICAN COMMERCE NATIONAL BANK,ANAHEIM,,False,,,,2026-07-10
25056,,MONUMENT NATIONAL BANK,RIDGECREST,,False,,,,2026-07-10
25059,,"THE FINANCIAL CENTER BANK, N.A.",SAN FRANCISCO,,False,,,,2026-07-10
25061,,BEAUMONT BANK-NATIONAL ASSOCIATION,BEAUMONT,,False,,,,2026-07-10
25063,,CASTLE HILLS NATIONAL BANK,SAN ANTONIO,,False,,,,2026-07-10
25089,,CENTRE NATIONAL BANK-FARMERS BRANCH,FARMERS BRANCH,,False,,,,2026-07-10
25093,245016,Habib American Bank,New York,NY,True,2977085,0,1984-04-16,2026-07-10
25099,,"PREMIER BANK, A NATIONAL ASSOCIATION",DALLAS,,False,,,,2026-07-10
25100,,MIDWAY NATIONAL BANK,DALLAS,,False,,,,2026-07-10
25101,,FIRST NATIONAL BANK OF ATASCOCITA,HARRIS COUNTY,,False,,,,2026-07-10
25103,575254,City Bank,Lubbock,TX,True,4643946,0,1984-04-13,2026-07-10
25120,,COMMUNITY NATIONAL BANK,SHERMAN,,False,,,,2026-07-10
25121,,ROUND ROCK NATIONAL BANK,ROUND ROCK,,False,,,,2026-07-10
25125,,FIRST COMMERCIAL BANK OF FLORIDA,BOCA RATON,,False,,,,2026-07-10
25128,,SAYBROOK BANK AND TRUST COMPANY,OLD SAYBROOK,,False,,,,2026-07-10
25138,,TUCKER STATE BANK,JACKSONVILLE,,False,,,,2026-07-10
25142,,"NORTHWEST BANK, NATIONAL ASSOCIATION",SAN ANTONIO,,False,,,,2026-07-10
25143,,"BANCFIRST-WESTLAKE, N.A.",AUSTIN,,False,,,,2026-07-10
25145,,SEAFIRST BANK,PORT ST. LUCIE,,False,,,,2026-07-10
25146,,LANDMARK BANK OF FORTH WORTH,FORT WORTH,,False,,,,2026-07-10
25155,,THE FIRST NATIONAL BANK OF FLORIDA,MILTON,,False,,,,2026-07-10
25162,,"EXECUTIVE CENTER BANK, N.A.",DALLAS,,False,,,,2026-07-10
25166,,FIRST NATIONAL BANK OF FRISCO,FRISCO,,False,,,,2026-07-10
25171,,EXECUTIVE NATIONAL BANK,SAN ANTONIO,,False,,,,2026-07-10
25172,,METRO BANK OF DADE COUNTY,MIAMI,,False,,,,2026-07-10
25178,1443266,"Bank of America California, National Association",San Francisco,CA,True,15126000,24077,1984-05-18,2026-07-10
25180,,TRINITY NATIONAL BANK,BENBROOK,,False,,,,2026-07-10
25188,,ENTERPRISE NATIONAL BANK,ENGLEWOOD,,False,,,,2026-07-10
25190,,FIRST NATIONAL BANK OF VAIL,VAIL,,False,,,,2026-07-10
25193,,FEDERATED NATIONAL BANK,LIVE OAK,,False,,,,2026-07-10
25194,,THE TRUST BANK,HIALEAH,,False,,,,2026-07-10
25218,,"THE BANK OF EDMOND, NATIONAL ASSOC",EDMOND,,False,,,,2026-07-10
25222,,CITIZENS NATIONAL BANK,TEAGUE,,False,,,,2026-07-10
25229,,U.S. SAVINGS BANK OF AMERICA,SEABROOK,,False,,,,2026-07-10
25231,,FIRST BANK OF KANSAS CITY,KANSAS CITY,,False,,,,2026-07-10
25247,734538,First National Banker's Bank,Baton Rouge,LA,True,1161205,18278,1984-07-02,2026-07-10
25248,,FIRST NATIONAL BANK OF KINGSWOOD,KINGSWOOD,,False,,,,2026-07-10
25251,,RIVER CITY BANK,CASTLE HILLS,,False,,,,2026-07-10
25258,44433,"Pibank, National Association",Miami,FL,True,2028949,18283,1984-07-02,2026-07-10
25266,,COMMUNITY NATIONAL BANK AT BARTOW,BARTOW,,False,,,,2026-07-10
25272,,EAST TEXAS NB OF MARSHALL,MARSHALL,,False,,,,2026-07-10
25274,,TEXAS NATIONAL BANK,AUSTIN,,False,,,,2026-07-10
25285,,"BANK OF LOS GATOS, N.A.",LOS GATOS,,False,,,,2026-07-10
25288,,GLOBAL BANK,HIALEAH,,False,,,,2026-07-10
25297,,"THE LONE ROCK BANK, N.A.",LONE ROCK,,False,,,,2026-07-10
25300,,CLIFTON NATIONAL BANK,CLIFTON,,False,,,,2026-07-10
25301,,CITIZENS NATIONAL BANK,EL CAMPO,,False,,,,2026-07-10
25306,,SAILORS & MERCHANTS B&T CO.,VIENNA,,False,,,,2026-07-10
25308,,"CAPITAL BANK-NORTHWEST, NATIONAL",SAN ANTONIO,,False,,,,2026-07-10
25326,,SEALY NATIONAL BANK,SEALY,,False,,,,2026-07-10
25329,,CITIZENS BANK OF GLENDALE,DENVER,,False,,,,2026-07-10
25330,,UNITED CENTRAL BANK,GARLAND,TX,,1287619,,,2026-07-10
25331,,FLOWER MOUND BANK,FLOWER MOUND,,False,,,,2026-07-10
25335,,TEXAS NATIONAL BANK,HOUSTON,,False,,,,2026-07-10
25592,,LANDMARK THRIFT AND LOAN ASSOCIATION,SAN DIEGO,,False,,,,2026-07-10
25595,,FIRST BANKERS TRUST OF BOSSIER CITY,BOSSIER CITY,,False,,,,2026-07-10
25605,,FIRST NATIONAL BANK,PURCELL,,False,,,,2026-07-10
25606,,TEXANA NATIONAL BANK OF BELTON,BELTON,,False,,,,2026-07-10
25620,639567,"Credit One Bank, National Association",Las Vegas,NV,True,2161721,20291,1984-07-30,2026-07-10
25633,,BEAR CREEK NATIONAL BANK,BEAR CREEK,,False,,,,2026-07-10
25647,,EMPIRE NATIONAL BANK,LOS ANGELES,,False,,,,2026-07-10
25649,,INDEPENDENT NATIONAL BANK,PHOENIX,,False,,,,2026-07-10
25652,,"FIRST CONTINENTAL BK OF ROCKRIMMON, N.A.",COLORADO SPRINGS,,False,,,,2026-07-10
25653,,FREMONT INVESTMENT&LOAN,BREA,CA,,5657341,,,2026-07-10
25662,,BANK OF THE WEST,AUSTIN,,False,,,,2026-07-10
25666,,GUARDIAN BANK,SCOTTSDALE,,False,,,,2026-07-10
25667,,FIRESIDE BANK,PLEASANTON,CA,,1014463,,,2026-07-10
25674,,"WESTHEIMER MEMORIAL BANK, NA",HOUSTON,,False,,,,2026-07-10
25676,,"GREATER TEXAS BANK NORTH, NA",AUSTIN,,False,,,,2026-07-10
25678,,SUPERIOR NATIONAL BANK,KANSAS CITY,,False,,,,2026-07-10
25679,230759,International Bank of Commerce,Brownsville,TX,True,4520154,0,1984-10-09,2026-07-10
25698,,"PARK AVENUE BANK, NATIONAL ASSOC",OKLAHOMA CITY,,False,,,,2026-07-10
25699,,PIONEER NATIONAL BANK,ARLINGTON,,False,,,,2026-07-10
25701,,FIDELITY NATIONAL BANK OF FORT WORTH,FORT WORTH,,False,,,,2026-07-10
25721,,INVESTORS BANK AND TRUST COMPANY,GRETNA,,False,,,,2026-07-10
25731,,"MEDCENTRE BANK,N.A.",SAN ANTONIO,,False,,,,2026-07-10
25733,,MUSTANG NATIONAL BANK,MUSTANG,,False,,,,2026-07-10
25735,,STEEPLECHASE NATIONAL BANK,HOUSTON,,False,,,,2026-07-10
25736,,VILLAGE GREEN NATIONAL BANK,JERSEY VILLAGE,,False,,,,2026-07-10
25738,396253,Sovereign Bank,Shawnee,OK,True,1399061,18430,1984-10-29,2026-07-10
25742,,AMERICAN NATIONAL BANK OF EVANSTON,EVANSTON,,False,,,,2026-07-10
25743,,COLLIN COUNTY STATE BANK,MELISSA,,False,,,,2026-07-10
25747,,CRESCENT CITY BANK & TRUST COMPANY,NEW ORLEANS,,False,,,,2026-07-10
25751,,"NORTH BANK, NATIONAL ASSOCIATION",OKLAHOMA CITY,,False,,,,2026-07-10
25760,,HIGHLAND PARK NATIONAL BANK,DALLAS,,False,,,,2026-07-10
25762,,OAK FOREST NATIONAL BANK,LONGVIEW,,False,,,,2026-07-10
25763,,LONE STAR NATIONAL BANK,DALLAS,,False,,,,2026-07-10
25765,,"TEXAS BANK NORTH, NA",SAN ANTONIO,,False,,,,2026-07-10
25780,,CHAMPIONS POINT NATIONAL BANK,HOUSTON,,False,,,,2026-07-10
25782,,FIRST CONSOLIDATED BANK - PLEASANT RUN,LANCASTER,,False,,,,2026-07-10
25783,,MOREHEAD NATIONAL BANK,MOREHEAD,,False,,,,2026-07-10
25791,,NATIONAL FIDELITY BANK OF SHREVEPORT,SHREVEPORT,,False,,,,2026-07-10
25793,,TEXAS NATIONAL BANK,VICTORIA,,False,,,,2026-07-10
25794,,SEMINOLE NATIONAL BANK,HOLLYWOOD,,False,,,,2026-07-10
25796,,COMMUNITY BANK AND TRUST - WEST GEORGIA,LAGRANGE,,False,,,,2026-07-10
25811,,FIRST NATIONAL BANK AUSTIN,AUSTIN,,False,,,,2026-07-10
25812,,WESTPOINT NATIONAL BANK,SAN ANTONIO,,False,,,,2026-07-10
25813,,"INDEPENDENT BANK, NATIONAL ASSOC",COPPELL,,False,,,,2026-07-10
25815,,"ROCKPORT BANK, NATIONAL ASSOCIATION",ARANSAS COUNTY,,False,,,,2026-07-10
25816,,REPUBLIC NATIONAL BANK,NORMAN,,False,,,,2026-07-10
25817,,THE LANDMARK BANK,HARTFORD,,False,,,,2026-07-10
25831,,BERGEN PARK NATIONAL BANK,EVERGREEN,,False,,,,2026-07-10
25837,,"FIRST NATIONAL BANK, BEDFORD",BEDFORD,,False,,,,2026-07-10
25851,,HEARTLAND TRI-STATE BANK,ELKHART,,False,,,,2026-07-10
25854,,FALLBROOK NATIONAL BANK,HOUSTON,,False,,,,2026-07-10
25855,,SECURITY BANK,DALLAS,,False,,,,2026-07-10
25858,139656,Equity Bank,Andover,KS,True,7653639,0,1985-01-21,2026-07-10
25871,,PARK FORTY-FIVE NATIONAL BANK,SPRING,,False,,,,2026-07-10
25872,,CITIZENS BANK,CLARKSVILLE,,False,,,,2026-07-10
25874,,"BACLIFF BANK, NATIONAL ASSOCIATION",BACLIFF,,False,,,,2026-07-10
25878,,ATLANTIC TRUST COMPANY,NEWINGTON,,False,,,,2026-07-10
25879,,INTER NATIONAL BANK,MCALLEN,TX,,1366669,,,2026-07-10
25882,,NATIONAL CITY BANK,CORAL SPRINGS,,False,,,,2026-07-10
25884,,MIDSOUTH BANK NATIONAL ASSN,LAFAYETTE,LA,,1712184,,,2026-07-10
25886,956750,Rio Bank,Mcallen,TX,True,1425871,0,1985-02-11,2026-07-10
25898,,ALVARADO NATIONAL BANK,ALVARADO,,False,,,,2026-07-10
25906,,THOUSAND OAKS NATIONAL BANK,SAN ANTONIO,,False,,,,2026-07-10
25907,,COLUMBIA BANK,AVONDALE,,False,,,,2026-07-10
25909,,ROCKY MOUNTAIN NATIONAL BANK,DENVER,,False,,,,2026-07-10
25918,,OLYMPIC INTERNATIONAL BANK & TRUST,BOSTON,,False,,,,2026-07-10
26180,,AMERICAN NATIONAL BANK,ELK CITY,,False,,,,2026-07-10
26182,,BRUSHY CREEK NATIONAL BANK,ROUND ROCK,,False,,,,2026-07-10
26187,,FOUNDERS BANK,NEW HAVEN,,False,,,,2026-07-10
26199,,TEXAS NATIONAL BANK-WESTHEIMER,HOUSTON,,False,,,,2026-07-10
26201,,NORTH CENTRAL NATIONAL BANK,AUSTIN,,False,,,,2026-07-10
26205,,FIRST STATE BANK OF TEXAS,DUNCANVILLE,,False,,,,2026-07-10
26207,,AMERICAN BANK OF COMMERCE,DENVER,,False,,,,2026-07-10
26218,,PARK BANK,MILWAUKEE,WI,,1110741,,,2026-07-10
26220,,SOUTHWEST NATIONAL BANK,HOUSTON,,False,,,,2026-07-10
26223,536059,"Golden Bank, National Association",Houston,TX,True,2248800,18558,1985-05-03,2026-07-10
26225,,UNITED PEOPLES BANK,LAMPASAS,,False,,,,2026-07-10
26227,,FIRST INTERCOUNTY BANK OF NEW YORK,NEW YORK,,False,,,,2026-07-10
26240,,SUN NATIONAL BANK,MOUNT LAUREL,NJ,,2142563,,,2026-07-10
26241,,"FEDERAL FINANCE & MORTGAGE, LTD",HONOLULU,,False,,,,2026-07-10
26247,,CENTRAL BANK OF THE MIDWEST,LEES SUMMIT,MO,,4089116,,,2026-07-10
26252,,PLAZA DEL ORO NATIONAL BANK,HOUSTON,,False,,,,2026-07-10
26255,,METRO BANK,LEMOYNE,PA,,2905349,,,2026-07-10
26257,,ENTERPRISE BANK OF FLORIDA,MIAMI LAKES,,False,,,,2026-07-10
26270,,FIDELITY BANK,SCOTTSDALE,,False,,,,2026-07-10
26273,,HILTON HEAD BANK & TRUST COMPANY,HILTON HEAD ISLAND,,False,,,,2026-07-10
26274,,FIRST NATIONAL BANK OF MIAMI,MIAMI,,False,,,,2026-07-10
26290,,FIRST SECURITY NATIONAL BANK,NORCROSS,,False,,,,2026-07-10
26297,,FIRST NATIONAL BANK OF CENTRAL FLORIDA,WINTER PARK,,False,,,,2026-07-10
26299,577137,Pacific National Bank,Miami,FL,True,1512885,20010,1985-07-22,2026-07-10
26302,,COMMUNITY NATIONAL BANK,GLASTONBURY,,False,,,,2026-07-10
26312,1883321,"First American Trust, FSB",Santa Ana,CA,True,8323217,715660,1985-07-30,2026-07-10
26315,,WESTLAKE THRIFT & LOAN ASSOCIATION,WESTLAKE VILLAGE,,False,,,,2026-07-10
26319,,"PARK CENTRAL BANK, NATIONAL ASSOC",FORT WORTH,,False,,,,2026-07-10
26323,,FLORIDA CAPITAL BANK NA,JACKSONVILLE,FL,,1048447,,,2026-07-10
26331,,COMMUNITY GUARDIAN BANK,ELMWOOD PARK,,False,,,,2026-07-10
26333,852704,Genesee Regional Bank,Rochester,NY,True,1314433,0,1985-08-12,2026-07-10
26336,173575,The Village Bank,Newton,MA,True,2033847,0,1910-05-01,2026-07-10
26339,,FIRST CITY - SIOUX FALLS N.A.,SIOUX FALLS,,False,,,,2026-07-10
26342,3783948,"RBC Bank, (Georgia) National Association",Atlanta,GA,True,8785816,23416,1985-08-30,2026-07-10
26348,,IMPERIAL CAPITAL BANK,LA JOLLA,CA,False,4046888,,,2026-07-10
26353,,"THE WALLER BANK, NATIONAL ASSOCIATION",WALLER,,False,,,,2026-07-10
26356,,TRI-CITIES BANK & TRUST,GLENN HEIGHTS,,False,,,,2026-07-10
26359,,FIRST COMMERCIAL BANK,BIRMINGHAM,AL,,2018875,,,2026-07-10
26362,,WHITTIER THRIFT & LOAN,WHITTIER,,False,,,,2026-07-10
26364,,COLONY SAVINGS BANK,WALLINGFORD,,False,,,,2026-07-10
26373,,CITIZENS NATIONAL BANK,KERRVILLE,,False,,,,2026-07-10
26374,,CENTURY THRIFT AND LOAN,LOS ANGELES,,False,,,,2026-07-10
26381,594853,"Bonvenu Bank, National Association",Bossier City,LA,True,1578903,20184,1985-10-07,2026-07-10
26383,,DOUGLAS COUNTY NATIONAL BANK,PARKER,,False,,,,2026-07-10
26387,,AMERICAN NATIONAL BANK OF GREENVILLE,GREENVILLE,,False,,,,2026-07-10
26395,154770,MutualOne Bank,Framingham,MA,True,1256749,0,1889-01-01,2026-07-10
26403,,BANK OF IDAHO,IDAHO FALLS,ID,,1302348,,,2026-07-10
26420,,AMERICAN NATIONAL BANK - POST OAK,HOUSTON,,False,,,,2026-07-10
26429,,COMMERCE BANK OF TAMPA,TAMPA,,False,,,,2026-07-10
26431,,FAIRFIELD FIRST BANK & TRUST CO,SOUTHPORT,,False,,,,2026-07-10
26433,,"GREATER TEXAS BANK SOUTHWEST, NA",TRAVIS COUNTY,,False,,,,2026-07-10
26439,,ORANGE COAST THRIFT & LOAN ASSOCIATION,LOS ALAMITOS,,False,,,,2026-07-10
26440,,HUNTINGTON PACIFIC THRIFT & LOAN,HUNTINGTON,,False,,,,2026-07-10
26444,952172,Everett Co-operative Bank,Everett,MA,True,1649986,0,1890-01-01,2026-07-10
26447,,SUMMIT NATIONAL BANK,TORRINGTON,,False,,,,2026-07-10
26451,933377,Fidelity Co-operative Bank,Leominster,MA,True,1344721,0,1888-01-01,2026-07-10
26462,,PRAIRIE STATE BANK,GRAND PRAIRIE,,False,,,,2026-07-10
26464,,FIRST COMMERCE NATIONAL BANK,PHOENIX,,False,,,,2026-07-10
26468,,"BANCO NACIONAL, NATIONAL ASSOCIATION",SAN JUAN,,False,,,,2026-07-10
26469,,IMPERIAL BANK,CORAL GABLES,,False,,,,2026-07-10
26475,,FORT WORTH STATE BANK,FORT WORTH,,False,,,,2026-07-10
26483,339773,Needham Bank,Needham,MA,True,7174892,0,1892-01-01,2026-07-10
26484,161273,TruNorth Bank,Peabody,MA,True,3270641,0,1888-01-01,2026-07-10
26486,,UNITED BANK,WEST SPRINGFIELD,MA,,2463958,,,2026-07-10
26488,,FIRST CALIFORNIA BANK,LA MESA,,False,,,,2026-07-10
26493,,ASSURED THRIFT AND LOAN ASSOCIATION,STOCKTON,,False,,,,2026-07-10
26495,,CITY THRIFT AND LOAN ASSOCIATION,LOS ANGELES,,False,,,,2026-07-10
26517,119779,Cape & Coast Bank,Yarmouth Port,MA,True,1672894,0,1921-01-01,2026-07-10
26523,1004470,Bankhometown,Oxford,MA,True,1620502,0,1889-01-01,2026-07-10
26535,,SILVERTON BANK NATIONAL ASSN,ATLANTA,GA,False,4157246,,,2026-07-10
26538,,OCALA NATIONAL BANK,OCALA,,False,,,,2026-07-10
26540,,COMMERCE BANK OF PLANO,PLANO,,False,,,,2026-07-10
26543,,FIRST NATIONAL BANK,WICHITA FALLS,TX,,1154876,,,2026-07-10
26546,,FIRST AMERICAN BANK & TR OF FRIENDSWOOD,FRIENDSWOOD,,False,,,,2026-07-10
26547,,FIRST AMERICAN BANK,SAN ANTONIO,,False,,,,2026-07-10
26555,1013070,OneLocal Bank,Norwood,MA,True,1056267,0,1889-01-01,2026-07-10
26557,,COOLIDGE CORNER CO-OPERATIVE BANK,BROOKLINE,,False,,,,2026-07-10
26561,,FIRST HANOVER BANK,WILMINGTON,,False,,,,2026-07-10
26563,,PENINSULA BANK,ENGLEWOOD,,False,,,,2026-07-10
26585,,GRANITE CO-OPERATIVE BANK,QUINCY,,False,,,,2026-07-10
26590,,ABINGTON BANK,ABINGTON,MA,,1347296,,,2026-07-10
26607,,BANKTRUST,MOBILE,AL,,1930250,,,2026-07-10
26608,,SEARCH NATIONAL BANK,DALLAS,,False,,,,2026-07-10
26609,,CITY NATIONAL BANK,HOUSTON,,False,,,,2026-07-10
26610,671464,Bank of Hope,Los Angeles,CA,True,18652384,0,1986-03-18,2026-07-10
26613,,FIRST EXCHANGE BANK OF  ST. LOUIS,ST. LOUIS,,False,,,,2026-07-10
26619,,BUTLER BANK,LOWELL,,False,,,,2026-07-10
26620,1008674,Reading Co-operative Bank,Reading,MA,True,1176917,0,1886-01-01,2026-07-10
26626,726953,"United Texas Bank, National Association",Dallas,TX,True,1023976,25377,1986-04-07,2026-07-10
26636,,LEWIS COUNTY SAVINGS AND LOAN CO,WESTON,,False,,,,2026-07-10
